Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ecostep-vinyl-flooring-new-evora-594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_new_evora_594_vinyl_cushion_floor_1.jpg?v=1779041707,2,Ecostep Vinyl Flooring New Evora 594,,,,,,,,
ecostep-vinyl-flooring-barcelona-579,Ecostep Vinyl Flooring Barcelona 579,"<h2>Ecostep Vinyl Flooring Barcelona 579</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74031ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_barcelona_579_vinyl_cushion_floor_1.jpg?v=1779041706,1,Ecostep Vinyl Flooring Barcelona 579,false,Ecostep Vinyl Flooring Barcelona 579,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
ecostep-vinyl-flooring-barcelona-579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_barcelona_579_vinyl_cushion_floor_2.jpg?v=1779041706,2,Ecostep Vinyl Flooring Barcelona 579,,,,,,,,
ecostep-vinyl-flooring-new-alba-793,Ecostep Vinyl Flooring New Alba 793,"<h2>Ecostep Vinyl Flooring New Alba 793</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74029ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_new_alba_793_vinyl_cushion_floor_1.jpg?v=1779041704,1,Ecostep Vinyl Flooring New Alba 793,false,Ecostep Vinyl Flooring New Alba 793,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
ecostep-vinyl-flooring-new-alba-793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_new_alba_793_vinyl_cushion_floor_2.jpg?v=1779041705,2,Ecostep Vinyl Flooring New Alba 793,,,,,,,,
ecostep-vinyl-flooring-chic-noblesse-92,Ecostep Vinyl Flooring Chic Noblesse 92,"<h2>Ecostep Vinyl Flooring Chic Noblesse 92</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74019ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_chic_noblesse_92_vinyl_cushion_floor_1.jpg?v=1779041704,1,Ecostep Vinyl Flooring Chic Noblesse 92,false,Ecostep Vinyl Flooring Chic Noblesse 92,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
ecostep-vinyl-flooring-chic-noblesse-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_chic_noblesse_92_vinyl_cushion_floor_3_1.jpg?v=1779041704,2,Ecostep Vinyl Flooring Chic Noblesse 92,,,,,,,,
ecostep-vinyl-flooring-parquet-sintra-583,Ecostep Vinyl Flooring Parquet Sintra 583,"<h2>Ecostep Vinyl Flooring Parquet Sintra 583</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74018ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_parquet_sintra_583_vinyl_cushion_floor_1.jpg?v=1779041703,1,Ecostep Vinyl Flooring Parquet Sintra 583,false,Ecostep Vinyl Flooring Parquet Sintra 583,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
ecostep-vinyl-flooring-parquet-sintra-583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_parquet_sintra_583_vinyl_cushion_floor_3.jpg?v=1779041703,2,Ecostep Vinyl Flooring Parquet Sintra 583,,,,,,,,
ecostep-vinyl-flooring-parquet-honey-536,Ecostep Vinyl Flooring Parquet Honey 536,"<h2>Ecostep Vinyl Flooring Parquet Honey 536</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74015ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_parquet_honey_536_vinyl_cushion_floor_1.jpg?v=1779041702,1,Ecostep Vinyl Flooring Parquet Honey 536,false,Ecostep Vinyl Flooring Parquet Honey 536,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
ecostep-vinyl-flooring-parquet-honey-536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_parquet_honey_536_vinyl_cushion_floor_2.jpg?v=1779041702,2,Ecostep Vinyl Flooring Parquet Honey 536,,,,,,,,
ecostep-vinyl-flooring-light-gravel-592,Ecostep Vinyl Flooring Light Gravel 592,"<h2>Ecostep Vinyl Flooring Light Gravel 592</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74013ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_light_gravel_592_vinyl_cushion_floor_2.jpg?v=1779041701,1,Ecostep Vinyl Flooring Light Gravel 592,false,Ecostep Vinyl Flooring Light Gravel 592,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
ecostep-vinyl-flooring-light-gravel-592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_light_gravel_592_vinyl_cushion_floor_1.jpg?v=1779041701,2,Ecostep Vinyl Flooring Light Gravel 592,,,,,,,,
ecostep-vinyl-flooring-dark-gravel-596,Ecostep Vinyl Flooring Dark Gravel 596,"<h2>Ecostep Vinyl Flooring Dark Gravel 596</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74012ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_dark_gravel_596_vinyl_cushion_floor_2.jpg?v=1779041700,1,Ecostep Vinyl Flooring Dark Gravel 596,false,Ecostep Vinyl Flooring Dark Gravel 596,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
ecostep-vinyl-flooring-darwen-990m,Ecostep Vinyl Flooring Darwen 990M,"<h2>Ecostep Vinyl Flooring Darwen 990M</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,73840ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep-darwen-990m-vinyl-cushion-floor-lifestyle-image-1.jpg?v=1779041699,1,Ecostep Vinyl Flooring Darwen 990M,false,Ecostep Vinyl Flooring Darwen 990M,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
ecostep-vinyl-flooring-darwen-990m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep-darwen-990m-vinyl-cushion-floor-lifestyle-image-2.jpg?v=1779041699,2,Ecostep Vinyl Flooring Darwen 990M,,,,,,,,
ecostep-vinyl-flooring-rustic-oak-606m,Ecostep Vinyl Flooring Rustic Oak 606M,"<h2>Ecostep Vinyl Flooring Rustic Oak 606M</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,69496ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep-rustic-oak-606m-vinyl-cushion-floor-lifestyle-rs-2_2.jpg?v=1779041699,1,Ecostep Vinyl Flooring Rustic Oak 606M,false,Ecostep Vinyl Flooring Rustic Oak 606M,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
ecostep-vinyl-flooring-rustic-oak-606m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ecostep_rustic_oak_606m_vinyl_cushion_floor_swatch.jpg?v=1779041698,2,Ecostep Vinyl Flooring Rustic Oak 606M,,,,,,,,
lusora-sandrift-oak-269m-cushion-vinyl-flooring,Lusora Sandrift Oak 269M Cushion Vinyl Flooring,"<h2>Lusora Sandrift Oak 269M Cushion Vinyl Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74189ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ramsey_269m_ambient.jpg?v=1779041697,1,Lusora Sandrift Oak 269M Cushion Vinyl Flooring,false,Lusora Sandrift Oak 269M Cushion Vinyl Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
lusora-sandrift-oak-269m-cushion-vinyl-flooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ramsey_269m.jpg?v=1779041697,2,Lusora Sandrift Oak 269M Cushion Vinyl Flooring,,,,,,,,
lusora-softgrain-oak-130l-cushion-vinyl-flooring,Lusora Softgrain Oak 130L Cushion Vinyl Flooring,"<h2>Lusora Softgrain Oak 130L Cushion Vinyl Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74188ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/prime_oak_130l_ambient_2.jpg?v=1779041696,1,Lusora Softgrain Oak 130L Cushion Vinyl Flooring,false,Lusora Softgrain Oak 130L Cushion Vinyl Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
lusora-softgrain-oak-130l-cushion-vinyl-flooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/prime_oak_130l.jpg?v=1779041696,2,Lusora Softgrain Oak 130L Cushion Vinyl Flooring,,,,,,,,
lusora-honeywood-oak-636d-cushion-vinyl-flooring,Lusora Honeywood Oak 636D Cushion Vinyl Flooring,"<h2>Lusora Honeywood Oak 636D Cushion Vinyl Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74187ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ramsey_636d_ambient.jpg?v=1779041695,1,Lusora Honeywood Oak 636D Cushion Vinyl Flooring,false,Lusora Honeywood Oak 636D Cushion Vinyl Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
lusora-honeywood-oak-636d-cushion-vinyl-flooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ramsey_636d.jpg?v=1779041695,2,Lusora Honeywood Oak 636D Cushion Vinyl Flooring,,,,,,,,
lusora-sunlit-oak-herringbone-662d-cushion-vinyl-flooring,Lusora Sunlit Oak Herringbone 662D Cushion Vinyl Flooring,"<h2>Lusora Sunlit Oak Herringbone 662D Cushion Vinyl Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74186ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/leyton_662d.jpg?v=1779041694,1,Lusora Sunlit Oak Herringbone 662D Cushion Vinyl Flooring,false,Lusora Sunlit Oak Herringbone 662D Cushion Vinyl Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
lusora-smoked-ember-oak-666d-cushion-vinyl-flooring,Lusora Smoked Ember Oak 666D Cushion Vinyl Flooring,"<h2>Lusora Smoked Ember Oak 666D Cushion Vinyl Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74185ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/warm_oak_666d.jpg?v=1779041693,1,Lusora Smoked Ember Oak 666D Cushion Vinyl Flooring,false,Lusora Smoked Ember Oak 666D Cushion Vinyl Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
lusora-noir-oak-909d-cushion-vinyl-flooring,Lusora Noir Oak 909D Cushion Vinyl Flooring,"<h2>Lusora Noir Oak 909D Cushion Vinyl Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74184ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/warm_oak_909d_ambient.jpg?v=1779041692,1,Lusora Noir Oak 909D Cushion Vinyl Flooring,false,Lusora Noir Oak 909D Cushion Vinyl Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
lusora-noir-oak-909d-cushion-vinyl-flooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/warm_oak_909d.jpg?v=1779041692,2,Lusora Noir Oak 909D Cushion Vinyl Flooring,,,,,,,,
lusora-ashen-oak-090s-cushion-vinyl-flooring,Lusora Ashen Oak 090S Cushion Vinyl Flooring,"<h2>Lusora Ashen Oak 090S Cushion Vinyl Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74183ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/warm_oak_090s.jpg?v=1779041691,1,Lusora Ashen Oak 090S Cushion Vinyl Flooring,false,Lusora Ashen Oak 090S Cushion Vinyl Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
lusora-pale-ash-herringbone-609m-cushion-vinyl-flooring,Lusora Pale Ash Herringbone 609M Cushion Vinyl Flooring,"<h2>Lusora Pale Ash Herringbone 609M Cushion Vinyl Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74182ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/leyton_609m_high_tex.jpg?v=1779041690,1,Lusora Pale Ash Herringbone 609M Cushion Vinyl Flooring,false,Lusora Pale Ash Herringbone 609M Cushion Vinyl Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
lusora-pale-ash-herringbone-609m-cushion-vinyl-flooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/leyton_609m.jpg?v=1779041690,2,Lusora Pale Ash Herringbone 609M Cushion Vinyl Flooring,,,,,,,,
lusora-chalkstone-190l-cushion-vinyl-flooring,Lusora Chalkstone 190L Cushion Vinyl Flooring,"<h2>Lusora Chalkstone 190L Cushion Vinyl Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,74181ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/polperro_190l_room_shot_2019.jpg?v=1779041689,1,Lusora Chalkstone 190L Cushion Vinyl Flooring,false,Lusora Chalkstone 190L Cushion Vinyl Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
